L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,prefix_aware,32,40,False,100,100,5.6867,100,17.5849,31934.9833,562.7155,1307.8899,1230.5665,569.1268,2501.7263,21.106,20.0036,6.0853,44.5593,20.4293,6.4303,40.4311,104.3638,1962.1747,1863.9567
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,pow_of_2,32,40,False,100,100,4.4622,100,22.4105,40698.5448,717.1352,896.3323,824.0786,540.9417,2351.0161,21.4347,21.8191,3.5787,29.7364,20.847,7.9992,29.8531,107.5595,1560.8074,1375.0312
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,prefix_aware,32,40,False,10,10,0.6479,10,15.4345,11273.3585,493.904,164.7625,165.0102,3.7043,170.6846,15.3547,15.356,0.06,15.4396,15.1788,2.0972,21.2233,53.2122,640.7589,641.0802
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,pow_of_2,32,40,False,10,10,0.6544,10,15.2818,11161.8171,489.0172,167.3049,165.2707,3.4167,173.6186,15.4793,15.5154,0.0921,15.5631,15.3662,1.5807,21.6446,52.789,647.164,646.489
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,4-gpu_40-concurrency,round_robin,32,40,False,10,10,0.6832,10,14.6378,10691.4739,468.4107,160.6738,160.1383,6.3844,169.6347,16.6365,16.6814,0.4846,17.08,15.9797,1.4849,21.7856,50.9567,676.4056,680.883
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms


gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms

prefix_aware:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.3105,1000,20.2796,36087.5738,648.9484,992.1659,817.4108,590.7525,2619.8434,30.3632,27.5676,12.0371,64.8608,29.744,9.1519,73.5868,350.6825,1933.4261,1797.3682
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.9405,1000,20.433,36360.4412,653.8553,1061.165,916.038,618.8182,3181.9753,27.8618,24.0718,11.6842,64.722,27.1072,8.463,71.3048,253.9799,1924.881,1776.2782
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.7948,1000,20.0824,35736.6321,642.6375,1027.4934,880.7745,552.2122,2573.9389,29.9674,26.0482,13.0843,72.804,29.2486,10.4984,79.6602,297.7948,1956.4832,1729.6512
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.7884,1000,20.085,35741.223,642.7201,1091.3355,910.837,624.9714,3011.8169,27.8214,23.9494,11.8015,71.1862,26.9874,8.3319,72.7177,300.5866,1953.7974,1768.9535
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.2341,1000,20.7322,36892.9116,663.4305,1035.9116,870.4445,579.1452,2795.2928,27.7915,24.2063,11.5871,69.967,27.0674,8.1804,71.273,277.8342,1897.4487,1719.4828
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.9141,1000,20.444,36380.0728,654.2083,1052.406,902.3112,575.221,3021.0715,27.9162,23.8643,11.1353,73.2681,27.202,9.8898,72.1126,298.4819,1917.8075,1777.5163
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.5888,1000,20.1659,35885.1078,645.3075,1095.7035,939.5442,600.1158,2787.3912,27.2297,23.4888,11.989,71.4741,26.6344,11.7272,75.833,274.782,1939.8246,1818.6209
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,50.1771,1000,19.9294,35464.3743,637.7416,1111.0418,921.8016,602.133,2892.971,27.9488,24.3617,11.8688,71.7993,27.3495,15.2309,72.0562,261.508,1977.4559,1756.1698
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,49.3981,1000,20.2437,36023.5876,647.7978,1081.2704,930.501,585.0161,2767.295,27.8106,23.8038,12.1332,72.6055,27.1498,13.7197,72.0945,253.1911,1943.4004,1769.1688
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,47.7831,1000,20.9279,37241.1971,669.6935,1043.6585,882.4986,591.6084,2861.4602,26.8302,23.4217,11.1056,68.9039,26.1694,13.6706,69.0765,251.992,1875.3959,1734.8238

pow_of_2:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.1329,1000,23.7344,42235.3081,759.5006,636.0922,606.7611,358.2295,1497.9161,32.9535,29.9011,12.6275,67.4521,32.3474,11.7218,85.4498,450.0284,1657.6511,1626.6638
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.3479,1000,24.185,43037.222,773.9211,626.021,578.131,348.3866,1536.3341,32.3975,30.0963,11.8733,66.9575,31.8687,10.5982,85.4803,444.8502,1630.3438,1648.2781
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.0998,1000,23.7531,42268.5794,760.0989,650.9526,621.7666,357.8119,1533.1468,32.2777,29.6821,12.5073,64.074,31.6495,10.168,84.9253,489.9241,1651.5599,1698.876
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.584,1000,24.0477,42792.8201,769.5261,593.2289,517.2614,357.086,1603.0806,33.8728,31.8762,12.5402,69.346,33.3861,10.6698,88.956,453.2115,1643.2844,1643.0554
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.7226,1000,23.4068,41652.393,749.0183,598.2019,502.4001,378.5886,1618.6373,34.7537,31.9512,12.876,67.3979,34.0827,6.9392,92.5838,505.3348,1675.5659,1648.2624
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.1021,1000,24.3297,43294.628,778.55,624.0069,533.3915,407.9518,1961.8605,32.4289,29.7249,12.433,65.2395,31.9601,11.0721,82.0592,418.5885,1629.3015,1582.0006
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.2452,1000,23.6713,42123.0432,757.4818,626.2472,573.5391,369.9725,1543.9071,34.0124,32.2322,13.1754,71.0738,33.5307,9.6804,90.7786,488.828,1680.6307,1686.8794
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.6448,1000,23.4495,41728.3285,750.3838,684.0574,642.8171,392.5195,1674.3443,32.6307,29.2553,13.3512,67.8157,32.1449,11.9832,89.4162,454.8833,1695.6103,1703.6285
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.1856,1000,23.7048,42182.565,758.5522,609.395,524.7503,383.246,1705.4172,34.1392,32.1916,13.2346,72.4756,33.636,10.2354,93.2943,477.3605,1667.7109,1704.8071
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,43.0081,1000,23.2514,41375.8544,744.0454,638.858,527.5825,396.8974,1610.7592,34.3398,31.3445,13.0,72.8134,33.8681,11.517,94.5353,530.028,1703.3914,1690.1893
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,41.8863,1000,23.8742,42484.0598,763.9738,670.3255,599.1633,397.2172,1805.157,31.7056,28.6548,12.1485,64.6664,31.2253,11.4299,84.088,408.5235,1653.1987,1632.6095
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,42.2671,1000,23.659,42101.2129,757.0893,609.3675,533.3924,370.3003,1509.4386,34.2505,32.6795,13.0426,69.5656,33.7744,11.0555,89.8366,447.1835,1671.134,1649.0579
pow_of_4: L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,48.4459,1000,20.6416,36731.6279,660.5302,1030.3273,1056.4728,436.3326,1903.2095,27.9099,21.6184,12.6957,68.0854,27.2837,7.4781,83.9657,277.7171,1895.5348,1944.5918

round_robin:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.0802,1000,26.9685,47990.4583,862.9932,408.3404,271.9718,315.5734,1351.0698,33.9749,33.985,10.7729,58.8857,33.4414,12.9536,70.6475,342.7574,1461.5621,1477.9045
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.0684,1000,26.9772,48005.8324,863.2697,427.8448,296.6372,311.8861,1357.7458,33.4199,32.2538,10.5865,58.8834,32.9202,15.7713,68.1405,346.7796,1463.8625,1461.7917
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,36.8404,1000,27.1441,48302.8603,868.611,415.6124,331.8979,270.0089,1342.7002,33.5262,32.88,9.6116,58.9456,32.9457,13.1114,70.3669,367.0211,1454.9231,1433.3658
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,39.2666,1000,25.4669,45318.3381,814.9415,506.2678,377.146,351.7162,1397.1644,33.2292,31.5851,11.3058,65.256,32.5052,10.7431,74.7662,375.7344,1536.374,1541.8675
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.8092,1000,25.7671,45852.4878,824.5469,495.5114,366.5301,337.1131,1403.6714,32.9537,30.9121,11.0387,65.4916,32.2647,8.423,73.5561,378.2351,1517.0758,1511.7364
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.4406,1000,26.0141,46292.0913,832.4521,450.1239,303.7207,338.3322,1419.0729,34.4142,33.911,11.4591,62.7386,33.8374,16.7137,71.1056,367.8655,1516.9654,1524.4997
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,38.3417,1000,26.0813,46411.5441,834.6002,445.8281,323.4999,316.556,1432.2819,34.4621,32.9107,11.0444,60.6592,33.9109,16.2913,74.0208,425.3589,1514.1538,1537.887
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.2149,1000,26.871,47816.8624,859.8715,376.8629,269.6125,312.158,1383.8256,35.4358,35.3815,10.9926,60.6177,35.0159,16.2558,71.145,366.8008,1475.3722,1481.7197
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.1127,1000,26.945,47948.5006,862.2387,422.9776,301.3068,312.3712,1371.6405,33.6231,33.7733,10.6257,59.0585,33.0589,14.5846,67.604,346.1097,1465.2925,1449.3879

random:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.4199,1000,26.0282,46317.044,832.9009,441.8512,379.5699,268.9445,1400.5788,34.8128,32.4516,12.9243,69.7398,34.3548,12.3646,84.6402,440.1272,1521.0478,1491.4209
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.9588,1000,25.6681,45676.3703,821.3799,435.7081,363.0211,282.3192,1398.3572,35.4682,32.7946,13.7737,75.696,35.0413,13.0174,88.2785,453.2485,1535.2227,1465.7598
pow_of_1 (aka random): L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,38.5395,1000,25.9474,46173.3363,830.3166,434.6626,342.77,288.4211,1545.2649,35.1958,32.445,14.1631,78.7793,34.7875,10.6668,86.3184,458.148,1525.7333,1422.3541gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,50.7075,1000,19.7209,35093.3823,631.0702,1028.4172,1013.4026,568.7041,2294.6905,31.5042,23.0899,15.8599,76.4831,30.9954,7.8135,103.4849,402.5358,2005.0482,2062.2553
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,44.3535,1000,22.5462,40120.8377,721.477,681.6786,546.7003,478.1696,2501.8796,34.4077,29.1811,15.5574,80.9088,33.899,11.3724,100.7784,465.926,1748.3177,1663.9303
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,53.081,1000,18.8391,33524.2012,602.8523,1109.4467,1132.7791,633.2411,2557.1583,31.6219,22.9749,16.6105,78.2235,31.0224,11.2155,108.6866,309.1289,2089.7241,2118.4462
